/home/adamm/dist/mysql/bin/mysqld, Version: 5.1.47 (MySQL Community Server (GPL)). started with:
Tcp port: 3307  Unix socket: /home/adamm/dist/mysql/mysqld.sock
Time                 Id Command    Argument
110421 12:21:55	 1287 Connect	mifos@ as anonymous on test
		 1287 Query	/* mysql-connector-java-5.1.13 ( Revision: ${bzr.revision-id} ) */SELECT @@session.auto_increment_increment
		 1286 Query	SHOW COLLATION
		 1288 Query	SHOW COLLATION
		 1287 Query	SHOW COLLATION
		 1288 Query	SET character_set_results = NULL
		 1288 Query	SET autocommit=1
		 1288 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1288 Query	SELECT @@session.tx_isolation
		 1286 Query	SET character_set_results = NULL
		 1286 Query	SET autocommit=1
		 1286 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1286 Query	SELECT @@session.tx_isolation
		 1287 Query	SET character_set_results = NULL
		 1287 Query	SET autocommit=1
		 1287 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1287 Query	SELECT @@session.tx_isolation
		 1289 Connect	mifos@ as anonymous on test
		 1289 Query	SET SESSION FOREIGN_KEY_CHECKS=0
		 1289 Query	/* mysql-connector-java-5.1.13 ( Revision: ${bzr.revision-id} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		 1289 Query	/* mysql-connector-java-5.1.13 ( Revision: ${bzr.revision-id} ) */SELECT @@session.auto_increment_increment
		 1289 Query	SHOW COLLATION
		 1289 Query	SET character_set_results = NULL
		 1289 Query	SET autocommit=1
		 1289 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1289 Query	SELECT @@session.tx_isolation
		 1290 Connect	mifos@ as anonymous on test
		 1290 Query	SET SESSION FOREIGN_KEY_CHECKS=0
		 1290 Query	/* mysql-connector-java-5.1.13 ( Revision: ${bzr.revision-id} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
110421 12:21:56	 1290 Query	/* mysql-connector-java-5.1.13 ( Revision: ${bzr.revision-id} ) */SELECT @@session.auto_increment_increment
		 1290 Query	SHOW COLLATION
		 1290 Query	SET character_set_results = NULL
		 1290 Query	SET autocommit=1
		 1290 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1290 Query	SELECT @@session.tx_isolation
110421 12:22:07	 1286 Query	select mifoscurre0_.currency_id as currency1_182_, mifoscurre0_.currency_code as currency2_182_, mifoscurre0_.currency_name as currency3_182_, mifoscurre0_.rounding_amount as rounding4_182_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1286 Query	select mifoscurre0_.currency_id as currency1_182_, mifoscurre0_.currency_code as currency2_182_, mifoscurre0_.currency_name as currency3_182_, mifoscurre0_.rounding_amount as rounding4_182_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1286 Query	select mifoscurre0_.currency_id as currency1_182_, mifoscurre0_.currency_code as currency2_182_, mifoscurre0_.currency_name as currency3_182_, mifoscurre0_.rounding_amount as rounding4_182_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1286 Query	SET autocommit=0
		 1286 Query	SHOW FULL TABLES FROM `test` LIKE 'applied_upgrades'
		 1286 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test`
		 1286 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test` LIKE 'upgrade_id'
		 1286 Query	SHOW FULL TABLES FROM `test` LIKE 'database_version'
		 1286 Query	SHOW FULL TABLES FROM `test` LIKE 'applied_upgrades'
		 1286 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test`
		 1286 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test` LIKE 'upgrade_id'
		 1286 Query	SHOW FULL TABLES FROM `test` LIKE 'database_version'
		 1286 Query	select upgrade_id from applied_upgrades order by upgrade_id
		 1286 Query	select supportedl0_.locale_id as locale1_117_, supportedl0_.locale_name as locale2_117_, supportedl0_.default_locale as default3_117_, supportedl0_.country_id as country4_117_, supportedl0_.lang_id as lang5_117_ from supported_locale supportedl0_
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=6
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=1
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=7
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=2
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=8
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=3
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=9
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=4
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=10
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=5
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=11
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=6
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=12
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=13
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=14
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=7
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=15
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=16
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=17
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=18
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=19
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=20
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=21
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=22
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=23
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=24
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=25
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=26
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=27
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=28
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=29
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=30
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=31
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=32
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=33
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=34
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=35
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=36
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=37
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=38
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=39
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=40
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=8
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=41
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=42
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=43
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=44
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=45
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=46
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=47
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=48
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=49
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=9
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=50
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=10
		 1286 Query	select countryent0_.country_id as country1_183_0_, countryent0_.country_name as country2_183_0_, countryent0_.country_short_name as country3_183_0_ from country countryent0_ where countryent0_.country_id=51
		 1286 Query	select languageen0_.lang_id as lang1_113_0_, languageen0_.lang_name as lang2_113_0_, languageen0_.lang_short_name as lang3_113_0_, languageen0_.lookup_id as lookup4_113_0_ from language languageen0_ where languageen0_.lang_id=11
110421 12:22:08	 1286 Query	select configurat0_.configuration_id as configur1_137_, configurat0_.configuration_key as configur2_137_, configurat0_.configuration_value as configur3_137_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='GroupCanApplyLoans'
		 1286 Query	select configurat0_.configuration_id as configur1_137_, configurat0_.configuration_key as configur2_137_, configurat0_.configuration_value as configur3_137_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='GroupCanApplyLoans'
		 1286 Query	update config_key_value_integer set configuration_key='GroupCanApplyLoans', configuration_value=1 where configuration_id=8
		 1286 Query	select configurat0_.configuration_id as configur1_137_, configurat0_.configuration_key as configur2_137_, configurat0_.configuration_value as configur3_137_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='ClientCanExistOutsideGroup'
		 1286 Query	select configurat0_.configuration_id as configur1_137_, configurat0_.configuration_key as configur2_137_, configurat0_.configuration_value as configur3_137_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='ClientCanExistOutsideGroup'
		 1286 Query	select customerst0_.status_id as status1_51_, customerst0_.currently_in_use as currently2_51_, customerst0_.description as descript3_51_, customerst0_.status_lookup_id as status4_51_, customerst0_.level_id as level5_51_ from customer_state customerst0_ where customerst0_.status_id=2
		 1286 Query	select customerst0_.status_id as status1_51_, customerst0_.currently_in_use as currently2_51_, customerst0_.description as descript3_51_, customerst0_.status_lookup_id as status4_51_, customerst0_.level_id as level5_51_ from customer_state customerst0_ where customerst0_.status_id=8
		 1286 Query	select accountsta0_.account_state_id as account1_97_0_, accountsta0_.currently_in_use as currently2_97_0_, accountsta0_.lookup_id as lookup3_97_0_, accountsta0_.prd_type_id as prd4_97_0_, accountsta0_.status_description as status5_97_0_ from account_state accountsta0_ where accountsta0_.account_state_id=2
		 1286 Query	select accountsta0_.account_state_id as account1_97_0_, accountsta0_.currently_in_use as currently2_97_0_, accountsta0_.lookup_id as lookup3_97_0_, accountsta0_.prd_type_id as prd4_97_0_, accountsta0_.status_description as status5_97_0_ from account_state accountsta0_ where accountsta0_.account_state_id=14
		 1286 Query	update config_key_value_integer set configuration_key='ClientCanExistOutsideGroup', configuration_value=1 where configuration_id=7
		 1286 Query	commit
		 1286 Query	select reportscat0_.report_category_id as report1_130_, reportscat0_.report_category_value as report2_130_, reportscat0_.activity_id as activity3_130_ from report_category reportscat0_
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=1 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=2 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=3 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=4 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=5 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=6 order by reportsset0_.report_id asc
		 1286 Query	select reportsset0_.report_category_id as report6_130_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_129_1_, reportsset0_.report_active as report2_129_1_, reportsset0_.activity_id as activity3_129_1_, reportsset0_.report_name as report4_129_1_, reportsset0_.report_identifier as report5_129_1_, reportsset0_.report_category_id as report6_129_1_, reportsjas1_.report_id as report1_134_0_, reportsjas1_.report_jasper as report2_134_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=7 order by reportsset0_.report_id asc
		 1286 Query	select activityro0_.activity_id as activity1_15_ from activity activityro0_
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=242
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=241
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=239
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=238
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=234
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=228
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=211
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=210
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=243
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=240
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=230
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=224
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=213
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=205
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=204
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=246
		 1286 Query	select activityro0_.activity_id as activity1_15_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=233
