/home/adamm/dist/mysql/bin/mysqld, Version: 5.1.47 (MySQL Community Server (GPL)). started with:
Tcp port: 3307  Unix socket: /home/adamm/dist/mysql/mysqld.sock
Time                 Id Command    Argument
110421 12:12:39	 1258 Connect	mifos@ as anonymous on test
		 1259 Query	SHOW COLLATION
		 1258 Query	/* mysql-connector-java-5.1.11 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		 1258 Query	SHOW COLLATION
		 1257 Query	SHOW COLLATION
		 1258 Query	SET character_set_results = NULL
		 1259 Query	SET character_set_results = NULL
		 1258 Query	SET autocommit=1
		 1259 Query	SET autocommit=1
		 1259 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1258 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1257 Query	SET character_set_results = NULL
		 1257 Query	SET autocommit=1
		 1258 Query	SELECT @@session.tx_isolation
		 1259 Query	SELECT @@session.tx_isolation
		 1257 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1257 Query	SELECT @@session.tx_isolation
		 1259 Query	SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED
		 1259 Query	SET autocommit=0
		 1260 Connect	mifos@ as anonymous on test
		 1260 Query	SET SESSION FOREIGN_KEY_CHECKS=0
		 1260 Query	/* mysql-connector-java-5.1.11 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		 1260 Query	/* mysql-connector-java-5.1.11 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		 1261 Connect	mifos@ as anonymous on test
		 1261 Query	SET SESSION FOREIGN_KEY_CHECKS=0
		 1261 Query	/* mysql-connector-java-5.1.11 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		 1261 Query	/* mysql-connector-java-5.1.11 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		 1261 Query	SHOW COLLATION
		 1260 Query	SHOW COLLATION
		 1260 Query	SET character_set_results = NULL
		 1260 Query	SET autocommit=1
		 1260 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1260 Query	SELECT @@session.tx_isolation
		 1261 Query	SET character_set_results = NULL
		 1261 Query	SET autocommit=1
		 1261 Query	SET sql_mode='STRICT_TRANS_TABLES'
		 1261 Query	SELECT @@session.tx_isolation
		 1259 Query	rollback
		 1259 Query	SET autocommit=1
		 1259 Query	SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ
110421 12:12:50	 1259 Query	SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED
		 1259 Query	SET autocommit=0
		 1259 Query	select mifoscurre0_.currency_id as currency1_184_, mifoscurre0_.currency_code as currency2_184_, mifoscurre0_.currency_name as currency3_184_, mifoscurre0_.rounding_amount as rounding4_184_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1259 Query	select mifoscurre0_.currency_id as currency1_184_, mifoscurre0_.currency_code as currency2_184_, mifoscurre0_.currency_name as currency3_184_, mifoscurre0_.rounding_amount as rounding4_184_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1259 Query	select mifoscurre0_.currency_id as currency1_184_, mifoscurre0_.currency_code as currency2_184_, mifoscurre0_.currency_name as currency3_184_, mifoscurre0_.rounding_amount as rounding4_184_ from currency mifoscurre0_ where mifoscurre0_.currency_code='INR'
		 1259 Query	SET autocommit=0
		 1259 Query	SHOW FULL TABLES FROM `test` LIKE 'applied_upgrades'
		 1259 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test`
		 1259 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test` LIKE 'upgrade_id'
		 1259 Query	SHOW FULL TABLES FROM `test` LIKE 'database_version'
		 1259 Query	SHOW FULL TABLES FROM `test` LIKE 'applied_upgrades'
		 1259 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test`
		 1259 Query	SHOW FULL COLUMNS FROM `applied_upgrades` FROM `test` LIKE 'upgrade_id'
		 1259 Query	SHOW FULL TABLES FROM `test` LIKE 'database_version'
		 1259 Query	select upgrade_id from applied_upgrades order by upgrade_id
		 1259 Query	select supportedl0_.locale_id as locale1_113_, supportedl0_.locale_name as locale2_113_, supportedl0_.default_locale as default3_113_, supportedl0_.country_id as country4_113_, supportedl0_.lang_id as lang5_113_ from supported_locale supportedl0_
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=6
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=1
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=7
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=2
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=8
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=3
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=9
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=4
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=10
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=5
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=11
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=6
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=12
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=13
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=14
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=7
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=15
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=16
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=17
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=18
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=19
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=20
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=21
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=22
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=23
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=24
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=25
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=26
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=27
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=28
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=29
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=30
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=31
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=32
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=33
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=34
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=35
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=36
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=37
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=38
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=39
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=40
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=8
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=41
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=42
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=43
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=44
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=45
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=46
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=47
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=48
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=49
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=9
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=50
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=10
		 1259 Query	select countryent0_.country_id as country1_185_0_, countryent0_.country_name as country2_185_0_, countryent0_.country_short_name as country3_185_0_ from country countryent0_ where countryent0_.country_id=51
		 1259 Query	select languageen0_.lang_id as lang1_109_0_, languageen0_.lang_name as lang2_109_0_, languageen0_.lang_short_name as lang3_109_0_, languageen0_.lookup_id as lookup4_109_0_ from language languageen0_ where languageen0_.lang_id=11
		 1259 Query	select configurat0_.configuration_id as configur1_133_, configurat0_.configuration_key as configur2_133_, configurat0_.configuration_value as configur3_133_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='GroupCanApplyLoans'
		 1259 Query	select configurat0_.configuration_id as configur1_133_, configurat0_.configuration_key as configur2_133_, configurat0_.configuration_value as configur3_133_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='GroupCanApplyLoans'
		 1259 Query	update config_key_value_integer set configuration_key='GroupCanApplyLoans', configuration_value=1 where configuration_id=8
		 1259 Query	select configurat0_.configuration_id as configur1_133_, configurat0_.configuration_key as configur2_133_, configurat0_.configuration_value as configur3_133_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='ClientCanExistOutsideGroup'
		 1259 Query	select configurat0_.configuration_id as configur1_133_, configurat0_.configuration_key as configur2_133_, configurat0_.configuration_value as configur3_133_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='ClientCanExistOutsideGroup'
		 1259 Query	select customerst0_.status_id as status1_49_, customerst0_.currently_in_use as currently2_49_, customerst0_.description as descript3_49_, customerst0_.status_lookup_id as status4_49_, customerst0_.level_id as level5_49_ from customer_state customerst0_ where customerst0_.status_id=2
		 1259 Query	select customerst0_.status_id as status1_49_, customerst0_.currently_in_use as currently2_49_, customerst0_.description as descript3_49_, customerst0_.status_lookup_id as status4_49_, customerst0_.level_id as level5_49_ from customer_state customerst0_ where customerst0_.status_id=8
		 1259 Query	select accountsta0_.account_state_id as account1_93_0_, accountsta0_.currently_in_use as currently2_93_0_, accountsta0_.lookup_id as lookup3_93_0_, accountsta0_.prd_type_id as prd4_93_0_, accountsta0_.status_description as status5_93_0_ from account_state accountsta0_ where accountsta0_.account_state_id=2
		 1259 Query	select accountsta0_.account_state_id as account1_93_0_, accountsta0_.currently_in_use as currently2_93_0_, accountsta0_.lookup_id as lookup3_93_0_, accountsta0_.prd_type_id as prd4_93_0_, accountsta0_.status_description as status5_93_0_ from account_state accountsta0_ where accountsta0_.account_state_id=14
		 1259 Query	update config_key_value_integer set configuration_key='ClientCanExistOutsideGroup', configuration_value=1 where configuration_id=7
		 1259 Query	commit
110421 12:12:51	 1259 Query	select reportscat0_.report_category_id as report1_126_, reportscat0_.report_category_value as report2_126_, reportscat0_.activity_id as activity3_126_ from report_category reportscat0_
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=1 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=2 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=3 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=4 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=5 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=6 order by reportsset0_.report_id asc
		 1259 Query	select reportsset0_.report_category_id as report6_126_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_125_1_, reportsset0_.report_active as report2_125_1_, reportsset0_.activity_id as activity3_125_1_, reportsset0_.report_name as report4_125_1_, reportsset0_.report_identifier as report5_125_1_, reportsset0_.report_category_id as report6_125_1_, reportsjas1_.report_id as report1_130_0_, reportsjas1_.report_jasper as report2_130_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=7 order by reportsset0_.report_id asc
		 1259 Query	select activityro0_.activity_id as activity1_13_ from activity activityro0_
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=242
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=241
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=239
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=238
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=234
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=228
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=211
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=210
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=243
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=240
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=230
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=224
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=213
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=205
		 1259 Query	select activityro0_.activity_id as activity1_13_0_, activityro0_.role_id as role2_0_ from roles_activity activityro0_ where activityro0_.activity_id=204
