/home/adamm/dist/mysql/bin/mysqld, Version: 5.1.47 (MySQL Community Server (GPL)). started with:
Tcp port: 3307  Unix socket: /home/adamm/dist/mysql/mysqld.sock
Time                 Id Command    Argument
110426 10:37:28	 1527 Connect	mifos@ as anonymous on test
		 1526 Query	UPDATE `DATABASECHANGELOGLOCK` SET `LOCKED` = 1, `LOCKEDBY` = 'scraps.local (5.160.84.144)', `LOCKGRANTED` = '2011-04-26 10:37:48.473' WHERE `ID` = 1 AND `LOCKED` = 0
110426 10:37:49	 1526 Query	commit
		 1526 Query	rollback
		 1526 Query	SHOW FULL TABLES FROM `test` LIKE 'DATABASECHANGELOG'
		 1526 Query	SHOW FULL TABLES FROM `test` LIKE 'DATABASECHANGELOG'
		 1526 Query	SHOW FULL COLUMNS FROM `DATABASECHANGELOG` FROM `test` LIKE '%'
		 1526 Query	DESC `test`.`DATABASECHANGELOG`
		 1526 Query	SELECT MD5SUM FROM `DATABASECHANGELOG` WHERE MD5SUM IS NOT NULL
		 1526 Query	SHOW FULL TABLES FROM `test` LIKE 'DATABASECHANGELOG'
		 1526 Query	SELECT FILENAME,AUTHOR,ID,MD5SUM,DATEEXECUTED,ORDEREXECUTED,TAG,EXECTYPE FROM `DATABASECHANGELOG` ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
		 1526 Query	commit
		 1526 Query	SELECT FILENAME,AUTHOR,ID,MD5SUM,DATEEXECUTED,ORDEREXECUTED,TAG,EXECTYPE FROM `DATABASECHANGELOG` ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
		 1526 Query	rollback
		 1526 Query	SET autocommit=0
		 1526 Query	rollback
		 1526 Query	insert into field_configuration(field_config_id,field_name,entity_id,mandatory_flag,hidden_flag) values((select max(fc.field_config_id)+1 from
            field_configuration fc), 'City', 17, 0, 0)
		 1526 Query	commit
		 1526 Query	SELECT MAX(ORDEREXECUTED) FROM `DATABASECHANGELOG`
		 1526 Query	INSERT INTO `DATABASECHANGELOG` (`AUTHOR`, `COMMENTS`, `DATEEXECUTED`, `DESCRIPTION`, `EXECTYPE`, `FILENAME`, `ID`, `LIQUIBASE`, `MD5SUM`, `ORDEREXECUTED`) VALUES ('Piotr Bogacz', '', NOW(), 'Custom SQL', 'EXECUTED', 'changesets/changelog-Release_G.xml', 'MIFOS_2852_1', '2.0.0', '3:0781b02231b6f43b1a820baab16cb49b', 3)
		 1526 Query	commit
		 1526 Query	commit
		 1526 Query	SHOW FULL TABLES FROM `test` LIKE 'DATABASECHANGELOGLOCK'
		 1526 Query	rollback
		 1526 Query	UPDATE `DATABASECHANGELOGLOCK` SET `LOCKED` = 0, `LOCKEDBY` = NULL, `LOCKGRANTED` = NULL WHERE `ID` = 1
		 1526 Query	commit
		 1526 Query	rollback
		 1528 Query	select supportedl0_.locale_id as locale1_180_, supportedl0_.country_id as country4_180_, supportedl0_.default_locale as default2_180_, supportedl0_.lang_id as lang5_180_, supportedl0_.locale_name as locale3_180_ from supported_locale supportedl0_
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=6
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=1
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=7
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=2
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=8
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=3
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=9
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=4
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=10
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=5
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=11
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=6
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=12
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=13
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=14
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=7
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=15
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=16
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=17
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=18
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=19
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=20
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=21
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=22
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=23
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=24
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=25
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=26
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=27
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=28
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=29
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=30
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=31
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=32
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=33
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=34
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=35
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=36
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=37
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=38
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=39
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=40
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=8
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=41
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=42
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=43
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=44
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=45
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=46
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=47
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=48
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=49
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=9
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=50
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=10
		 1528 Query	select countryent0_.country_id as country1_174_0_, countryent0_.country_name as country2_174_0_, countryent0_.country_short_name as country3_174_0_ from country countryent0_ where countryent0_.country_id=51
		 1528 Query	select languageen0_.lang_id as lang1_175_0_, languageen0_.lang_name as lang2_175_0_, languageen0_.lang_short_name as lang3_175_0_, languageen0_.lookup_id as lookup4_175_0_ from language languageen0_ where languageen0_.lang_id=11
		 1528 Query	select configurat0_.configuration_id as configur1_129_, configurat0_.configuration_key as configur2_129_, configurat0_.configuration_value as configur3_129_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='GroupCanApplyLoans'
		 1528 Query	select configurat0_.configuration_id as configur1_129_, configurat0_.configuration_key as configur2_129_, configurat0_.configuration_value as configur3_129_ from config_key_value_integer configurat0_ where configurat0_.configuration_key='ClientCanExistOutsideGroup'
		 1528 Query	select customerst0_.status_id as status1_49_, customerst0_.currently_in_use as currently2_49_, customerst0_.description as descript3_49_, customerst0_.status_lookup_id as status4_49_, customerst0_.level_id as level5_49_ from customer_state customerst0_ where customerst0_.status_id=2
		 1528 Query	select customerst0_.status_id as status1_49_, customerst0_.currently_in_use as currently2_49_, customerst0_.description as descript3_49_, customerst0_.status_lookup_id as status4_49_, customerst0_.level_id as level5_49_ from customer_state customerst0_ where customerst0_.status_id=8
		 1528 Query	select accountsta0_.account_state_id as account1_95_0_, accountsta0_.currently_in_use as currently2_95_0_, accountsta0_.lookup_id as lookup3_95_0_, accountsta0_.prd_type_id as prd4_95_0_, accountsta0_.status_description as status5_95_0_ from account_state accountsta0_ where accountsta0_.account_state_id=2
		 1528 Query	select accountsta0_.account_state_id as account1_95_0_, accountsta0_.currently_in_use as currently2_95_0_, accountsta0_.lookup_id as lookup3_95_0_, accountsta0_.prd_type_id as prd4_95_0_, accountsta0_.status_description as status5_95_0_ from account_state accountsta0_ where accountsta0_.account_state_id=14
		 1528 Query	select reportscat0_.report_category_id as report1_122_, reportscat0_.report_category_value as report2_122_, reportscat0_.activity_id as activity3_122_ from report_category reportscat0_
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=1 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=2 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=3 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=4 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=5 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=6 order by reportsset0_.report_id asc
		 1528 Query	select reportsset0_.report_category_id as report6_122_2_, reportsset0_.report_id as report1_2_, reportsset0_.report_id as report1_121_1_, reportsset0_.report_active as report2_121_1_, reportsset0_.activity_id as activity3_121_1_, reportsset0_.report_name as report4_121_1_, reportsset0_.report_identifier as report5_121_1_, reportsset0_.report_category_id as report6_121_1_, reportsjas1_.report_id as report1_126_0_, reportsjas1_.report_jasper as report2_126_0_ from report reportsset0_ left outer join report_jasper_map reportsjas1_ on reportsset0_.report_id=reportsjas1_.report_id where reportsset0_.report_category_id=7 order by reportsset0_.report_id asc
		 1528 Query	select officebo0_.office_id as col_0_0_, officebo0_.parent_office_id as col_1_0_, officebo0_.search_id as col_2_0_ from office officebo0_
		 1528 Query	select financiala0_.fin_action_id as fin1_98_, financiala0_.lookup_id as lookup2_98_ from financial_action financiala0_
		 1528 Query	select lookupvalu0_.lookup_id as lookup1_177_1_, lookupvalu0_.entity_id as entity3_177_1_, lookupvalu0_.lookup_name as lookup2_177_1_, lookupvalu1_.lookup_id as lookup3_177_3_, lookupvalu1_.lookup_value_id as lookup1_3_, lookupvalu1_.lookup_value_id as lookup1_178_0_, lookupvalu1_.locale_id as locale2_178_0_, lookupvalu1_.lookup_id as lookup3_178_0_, lookupvalu1_.lookup_value as lookup4_178_0_ from lookup_value lookupvalu0_ left outer join lookup_value_locale lookupvalu1_ on lookupvalu0_.lookup_id=lookupvalu1_.lookup_id where lookupvalu0_.lookup_id=198
